arrival_time (minutes),event_type,c1 average input rate,c2 average input rate,c3 average input rate,p1 throughput,p2 throughput,p3 throughput,ins1 blocked time,ins2 blocked time,ws1 idle time,ws2 idle time,ws3 idle time,c1_ws1 occp,c1_ws2 occp,c1_ws3 occp,c2_ws2 occp,c3_ws3 occp,c1 used,c2 used,c3 used,ins1 state,ins2 state,c1_ws1 capacity,c1_ws2 capacity,c3_ws3 capacity,c2_ws2 capacity,c3_ws3 capacity,ws1 state,ws2 state,ws3 state,p1 produced,p2 produced,p3 produced
157.898,ws1 started,0.1013312391543908092566086968,0.02533280978859770231415217419,0.02533280978859770231415217419,0.05699882202434483020684239192,0.01266640489429885115707608709,0.006333202447149425578538043547,-7.746,46.489,157.898,157.898,157.898,0.3716196531938339940974553193,0.2925686202485148640261434597,0.06504832233467175011716424527,0.8544693409669533496307742973,0.6421613953311631559614434635,16,4,4,1,0,0,0,0,1,2,1,1,1,9,2,1

165.644,ins1 end produce to c1_ws1,0.09659269276279249474777233102,0.02414817319069812368694308276,0.02414817319069812368694308276,0.05433338967907077829562193620,0.01207408659534906184347154138,0.006037043297674530921735770689,0.000,54.235,165.644,165.644,165.644,0.3542416266209461254256115525,0.2788872521793726304605056627,0.06200647171041510709714810075,0.8612747820627369539494337253,0.7056579169785805703798507643,16,4,4,0,0,1,0,0,1,2,1,1,1,9,2,1

165.644,ins1 started,0.1026297360604670256695081017,0.02414817319069812368694308276,0.02414817319069812368694308276,0.05433338967907077829562193620,0.01207408659534906184347154138,0.006037043297674530921735770689,0.000,54.235,165.644,165.644,165.644,0.3542416266209461254256115525,0.2788872521793726304605056627,0.06200647171041510709714810075,0.8612747820627369539494337253,0.7056579169785805703798507643,17,4,4,1,0,1,0,0,1,2,1,1,1,9,2,1

167.661,ws1 end produce to p1,0.1013950769707922534161194315,0.02385766516959817727438104270,0.02385766516959817727438104270,0.05964416292399544318595260675,0.01192883258479908863719052135,0.005964416292399544318595260675,-10.815,56.252,167.661,167.661,167.661,0.3620102468671903424171393467,0.2755321750436893493418266621,0.06126051973923571969629192239,0.8629436780169508711029995050,0.7212291469095376980931761113,17,4,4,1,0,1,0,0,1,2,0,1,1,10,2,1

167.661,ws1 started,0.1013950769707922534161194315,0.02385766516959817727438104270,0.02385766516959817727438104270,0.05964416292399544318595260675,0.01192883258479908863719052135,0.005964416292399544318595260675,-10.815,56.252,167.661,167.661,167.661,0.3620102468671903424171393467,0.2755321750436893493418266621,0.06126051973923571969629192239,0.8629436780169508711029995050,0.7212291469095376980931761113,17,4,4,1,0,0,0,0,1,2,1,1,1,10,2,1

178.476,ins1 end produce to c1_ws1,0.09525090208207265962930590107,0.02241197696048768461866021202,0.02241197696048768461866021202,0.05602994240121921154665053004,0.01120598848024384230933010601,0.005602994240121921154665053004,0.000,67.067,178.476,178.476,178.476,0.3400737354042000044823953921,0.2588359219166722696609067886,0.05754835384029225217956475941,0.8712487953562383737869517470,0.7987180349178601044398126359,17,4,4,0,0,1,0,0,1,2,1,1,1,10,2,1

178.476,ins1 started,0.1008538963221945807839709541,0.02241197696048768461866021202,0.02241197696048768461866021202,0.05602994240121921154665053004,0.01120598848024384230933010601,0.005602994240121921154665053004,0.000,67.067,178.476,178.476,178.476,0.3400737354042000044823953921,0.2588359219166722696609067886,0.05754835384029225217956475941,0.8712487953562383737869517470,0.7987180349178601044398126359,18,4,4,1,0,1,0,0,1,2,1,1,1,10,2,1

179.265,ws1 end produce to p1,0.1004100075307505648062923605,0.02231333500683345884584274677,0.02231333500683345884584274677,0.06136167126879201182606755362,0.01115666750341672942292137339,0.005578333751708364711460686693,-1.145,67.856,179.265,179.265,179.265,0.3429782723900370959194488606,0.2576967059939196162106378825,0.05729506596379661395141271302,0.8718154687194934872953448805,0.8040052436337266058628287730,18,4,4,1,0,1,0,0,1,2,0,1,1,11,2,1

179.265,ws1 started,0.1004100075307505648062923605,0.02231333500683345884584274677,0.02231333500683345884584274677,0.06136167126879201182606755362,0.01115666750341672942292137339,0.005578333751708364711460686693,-1.145,67.856,179.265,179.265,179.265,0.3429782723900370959194488606,0.2576967059939196162106378825,0.05729506596379661395141271302,0.8718154687194934872953448805,0.8040052436337266058628287730,18,4,4,1,0,0,0,0,1,2,1,1,1,11,2,1

180.410,ins1 end produce to c1_ws1,0.09977273987029543816861593038,0.02217171997117676403747020675,0.02217171997117676403747020675,0.06097222992073610110304306857,0.01108585998558838201873510338,0.005542929992794191009367551688,0.000,69.001,180.410,180.410,180.410,0.3408015076769580400199545480,0.2560611939471204478687434178,0.05693143395598913585721412339,0.8726290116955822847957430298,0.8115958095449254475915969181,18,4,4,0,0,1,0,0,1,2,1,1,1,11,2,1

180.410,ins1 started,0.1053156698630896291779834821,0.02217171997117676403747020675,0.02217171997117676403747020675,0.06097222992073610110304306857,0.01108585998558838201873510338,0.005542929992794191009367551688,0.000,69.001,180.410,180.410,180.410,0.3408015076769580400199545480,0.2560611939471204478687434178,0.05693143395598913585721412339,0.8726290116955822847957430298,0.8115958095449254475915969181,19,4,4,1,0,1,0,0,1,2,1,1,1,11,2,1

182.036,ws1 end produce to p1,0.1043749587993583686743281549,0.02197367553670702498406908524,0.02197367553670702498406908524,0.06592102661012107495220725571,0.01098683776835351249203454262,0.005493418884176756246017271309,-5.631,70.627,182.036,182.036,182.036,0.3466896657803950866861499923,0.2537739787734294315410138654,0.05642290535937946340284339361,0.8737667274605023182227691226,0.8222109912325034608538970314,19,4,4,1,0,1,0,0,1,2,0,1,1,12,2,1

182.036,ws1 started,0.1043749587993583686743281549,0.02197367553670702498406908524,0.02197367553670702498406908524,0.06592102661012107495220725571,0.01098683776835351249203454262,0.005493418884176756246017271309,-5.631,70.627,182.036,182.036,182.036,0.3466896657803950866861499923,0.2537739787734294315410138654,0.05642290535937946340284339361,0.8737667274605023182227691226,0.8222109912325034608538970314,19,4,4,1,0,0,0,0,1,2,1,1,1,12,2,1

187.667,ins1 end produce to c1_ws1,0.1012431594260045719279361848,0.02131434935284306777430235470,0.02131434935284306777430235470,0.06394304805852920332290706411,0.01065717467642153388715117735,0.005328587338210766943575588676,0.000,76.258,187.667,187.667,187.667,0.3362871469144815018090554013,0.2461594206759845897254178945,0.05472992055076278727746487129,0.8775543915552547864035765478,0.8575508746876115672973937879,19,4,4,0,0,1,0,0,1,2,1,1,1,12,2,1

187.667,ins1 started,0.1065717467642153388715117735,0.02131434935284306777430235470,0.02131434935284306777430235470,0.06394304805852920332290706411,0.01065717467642153388715117735,0.005328587338210766943575588676,0.000,76.258,187.667,187.667,187.667,0.3362871469144815018090554013,0.2461594206759845897254178945,0.05472992055076278727746487129,0.8775543915552547864035765478,0.8575508746876115672973937879,20,4,4,1,0,1,0,0,1,2,1,1,1,12,2,1

190.250,ws1 end produce to p1,0.1051248357424441524310118265,0.02102496714848883048620236531,0.02102496714848883048620236531,0.06833114323258869908015768725,0.01051248357424441524310118265,0.005256241787122207621550591327,-15.250,78.841,190.250,190.250,190.250,0.3452982917214191852825229961,0.2428173455978975032851511170,0.05398685939553219448094612352,0.8792168199737187910643889619,0.8730617608409986859395532194,20,4,4,1,0,1,0,0,1,2,0,1,1,13,2,1

190.250,ws1 started,0.1051248357424441524310118265,0.02102496714848883048620236531,0.02102496714848883048620236531,0.06833114323258869908015768725,0.01051248357424441524310118265,0.005256241787122207621550591327,-15.250,78.841,190.250,190.250,190.250,0.3452982917214191852825229961,0.2428173455978975032851511170,0.05398685939553219448094612352,0.8792168199737187910643889619,0.8730617608409986859395532194,20,4,4,1,0,0,0,0,1,2,1,1,1,13,2,1

205.500,ins1 end produce to c1_ws1,0.09732360097323600973236009732,0.01946472019464720194647201946,0.01946472019464720194647201946,0.06326034063260340632603406326,0.009732360097323600973236009732,0.004866180048661800486618004866,0.000,94.091,205.500,205.500,205.500,0.3196739659367396593673965937,0.2247980535279805352798053528,0.04998053527980535279805352798,0.8881800486618004866180048662,0.9566909975669099756690997567,20,4,4,0,0,1,0,0,1,2,1,1,1,13,2,1

205.500,ins1 started,0.1021897810218978102189781022,0.01946472019464720194647201946,0.01946472019464720194647201946,0.06326034063260340632603406326,0.009732360097323600973236009732,0.004866180048661800486618004866,0.000,94.091,205.500,205.500,205.500,0.3196739659367396593673965937,0.2247980535279805352798053528,0.04998053527980535279805352798,0.8881800486618004866180048662,0.9566909975669099756690997567,21,4,4,1,0,1,0,0,1,2,1,1,1,13,2,1

216.625,ws1 end produce to p1,0.09694171956145412579342181189,0.01846508944027697634160415465,0.01846508944027697634160415465,0.06462781304096941719561454126,0.009232544720138488170802077323,0.004616272360069244085401038661,-18.168,105.216,216.625,216.625,216.625,0.3546128101557991921523369879,0.2132533179457587997691863820,0.04741373341027120600115406809,0.8939226774379688401615695326,1.010271206001154068090017311,21,4,4,1,0,1,0,0,1,2,0,1,1,14,2,1

216.625,ws1 started,0.09694171956145412579342181189,0.01846508944027697634160415465,0.01846508944027697634160415465,0.06462781304096941719561454126,0.009232544720138488170802077323,0.004616272360069244085401038661,-18.168,105.216,216.625,216.625,216.625,0.3546128101557991921523369879,0.2132533179457587997691863820,0.04741373341027120600115406809,0.8939226774379688401615695326,1.010271206001154068090017311,21,4,4,1,0,0,0,0,1,2,1,1,1,14,2,1

234.793,ins1 end produce to c1_ws1,0.08944048587479183791680331185,0.01703628302376987388891491654,0.01703628302376987388891491654,0.05962699058319455861120220790,0.008518141511884936944457458272,0.004259070755942468472228729136,0.000,123.384,234.793,234.793,234.793,0.3271732973299885430996665148,0.1967520326415182735430783712,0.04374491573428509367826127695,0.9021308130991980169766560332,1.086855229925934759554160473,21,4,4,0,0,1,0,0,1,2,1,1,1,14,2,1

234.793,ins1 started,0.09369955663073430638903204099,0.01703628302376987388891491654,0.01703628302376987388891491654,0.05962699058319455861120220790,0.008518141511884936944457458272,0.004259070755942468472228729136,0.000,123.384,234.793,234.793,234.793,0.3271732973299885430996665148,0.1967520326415182735430783712,0.04374491573428509367826127695,0.9021308130991980169766560332,1.086855229925934759554160473,22,4,4,1,0,1,0,0,1,2,1,1,1,14,2,1

243.687,ws1 end produce to p1,0.09027974409796172959575192768,0.01641449892690213265377307776,0.01641449892690213265377307776,0.06155437097588299745164904160,0.008207249463451066326886538880,0.004103624731725533163443269440,-4.227,132.278,243.687,243.687,243.687,0.3517298830056588985050495102,0.1895710481067927300184252750,0.04214832961955295112172582042,0.9057028072896789734372371115,1.120182857518045689757763032,22,4,4,1,0,1,0,0,1,2,0,1,1,15,2,1

243.687,ws1 started,0.09027974409796172959575192768,0.01641449892690213265377307776,0.01641449892690213265377307776,0.06155437097588299745164904160,0.008207249463451066326886538880,0.004103624731725533163443269440,-4.227,132.278,243.687,243.687,243.687,0.3517298830056588985050495102,0.1895710481067927300184252750,0.04214832961955295112172582042,0.9057028072896789734372371115,1.120182857518045689757763032,22,4,4,1,0,0,0,0,1,2,1,1,1,15,2,1

247.914,ins1 end produce to c1_ws1,0.08874045031744879272650999944,0.01613462733044523504118363626,0.01613462733044523504118363626,0.06050485248916963140443863598,0.008067313665222617520591818130,0.004033656832611308760295909065,0.000,136.505,247.914,247.914,247.914,0.3457327944367804964624829578,0.1863388110393120194906298152,0.04142968932775075227699928201,0.9073105996434247359971603056,1.135183975088135401792557096,22,4,4,0,0,1,0,0,1,2,1,1,1,15,2,1

247.914,ins1 started,0.09277410715006010148680590850,0.01613462733044523504118363626,0.01613462733044523504118363626,0.06050485248916963140443863598,0.008067313665222617520591818130,0.004033656832611308760295909065,0.000,136.505,247.914,247.914,247.914,0.3457327944367804964624829578,0.1863388110393120194906298152,0.04142968932775075227699928201,0.9073105996434247359971603056,1.135183975088135401792557096,23,4,4,1,0,1,0,0,1,2,1,1,1,15,2,1

252.033,ws1 end produce to p1,0.09125789083175615891569754754,0.01587093753595759285490392131,0.01587093753595759285490392131,0.06348375014383037141961568525,0.007935468767978796427451960656,0.003967734383989398213725980328,-1.692,140.624,252.033,252.033,252.033,0.3564255474481516309372185388,0.1832934576027742398812853872,0.04075259985795510905317954395,0.9088254315903076184467906980,1.149317748072673022977149818,23,4,4,1,0,1,0,0,1,2,0,1,1,16,2,1

252.033,ws1 started,0.09125789083175615891569754754,0.01587093753595759285490392131,0.01587093753595759285490392131,0.06348375014383037141961568525,0.007935468767978796427451960656,0.003967734383989398213725980328,-1.692,140.624,252.033,252.033,252.033,0.3564255474481516309372185388,0.1832934576027742398812853872,0.04075259985795510905317954395,0.9088254315903076184467906980,1.149317748072673022977149818,23,4,4,1,0,0,0,0,1,2,1,1,1,16,2,1

253.725,ins1 end produce to c1_ws1,0.09064932505665582816040989260,0.01576510000985318750615824219,0.01576510000985318750615824219,0.06306040003941275002463296877,0.007882550004926593753079121096,0.003941275002463296876539560548,0.000,142.316,253.725,253.725,253.725,0.3540486747462804217164252636,0.1820711400137944625086215391,0.04048083555030052221893782639,0.9094334417183959010739974382,1.154990639471869149669918219,23,4,4,0,0,1,0,0,1,2,1,1,1,16,2,1

253.725,ins1 started,0.09459060005911912503694945315,0.01576510000985318750615824219,0.01576510000985318750615824219,0.06306040003941275002463296877,0.007882550004926593753079121096,0.003941275002463296876539560548,0.000,142.316,253.725,253.725,253.725,0.3540486747462804217164252636,0.1820711400137944625086215391,0.04048083555030052221893782639,0.9094334417183959010739974382,1.154990639471869149669918219,24,4,4,1,0,1,0,0,1,2,1,1,1,16,2,1

264.563,ws1 end produce to p1,0.09071563294942981444873243802,0.01511927215823830240812207300,0.01511927215823830240812207300,0.06425690667251278523451881026,0.007559636079119151204061036502,0.003779818039559575602030518251,-18.455,153.154,264.563,264.563,264.563,0.3805105022244229162808102418,0.1746124741554941545114018211,0.03882251108431640100845545295,0.9131435612689605122409407211,1.189607012318426990924656887,24,4,4,1,0,1,0,0,1,2,0,1,1,17,2,1

264.563,ws1 started,0.09071563294942981444873243802,0.01511927215823830240812207300,0.01511927215823830240812207300,0.06425690667251278523451881026,0.007559636079119151204061036502,0.003779818039559575602030518251,-18.455,153.154,264.563,264.563,264.563,0.3805105022244229162808102418,0.1746124741554941545114018211,0.03882251108431640100845545295,0.9131435612689605122409407211,1.189607012318426990924656887,24,4,4,1,0,0,0,0,1,2,1,1,1,17,2,1

283.018,ins1 end produce to c1_ws1,0.08480026005413083266788684819,0.01413337667568847211131447470,0.01413337667568847211131447470,0.06006685087167600647308651747,0.007066688337844236055657237349,0.003533344168922118027828618674,0.000,171.609,283.018,283.018,283.018,0.3556982241412206997434792133,0.1632263672275261644135708683,0.03629097795899907426382774241,0.9188072843423386498385261715,1.242451010183097894833544156,24,4,4,0,0,1,0,0,1,2,1,1,1,17,2,1

283.018,ins1 started,0.08833360422305295069571546686,0.01413337667568847211131447470,0.01413337667568847211131447470,0.06006685087167600647308651747,0.007066688337844236055657237349,0.003533344168922118027828618674,0.000,171.609,283.018,283.018,283.018,0.3556982241412206997434792133,0.1632263672275261644135708683,0.03629097795899907426382774241,0.9188072843423386498385261715,1.242451010183097894833544156,25,4,4,1,0,1,0,0,1,2,1,1,1,17,2,1

285.192,ws1 end produce to p1,0.08766024292406519116945776880,0.01402563886785043058711324301,0.01402563886785043058711324301,0.06311537490532693764200959354,0.007012819433925215293556621504,0.003506409716962607646778310752,-0.852,173.783,285.192,285.192,285.192,0.3606096945215854582176218127,0.1619821032848046228505708435,0.03601433420292294314006002973,0.9194262111139162388846811972,1.248225756683216920530730175,25,4,4,1,0,1,0,0,1,2,0,1,1,18,2,1

285.192,ws1 started,0.08766024292406519116945776880,0.01402563886785043058711324301,0.01402563886785043058711324301,0.06311537490532693764200959354,0.007012819433925215293556621504,0.003506409716962607646778310752,-0.852,173.783,285.192,285.192,285.192,0.3606096945215854582176218127,0.1619821032848046228505708435,0.03601433420292294314006002973,0.9194262111139162388846811972,1.248225756683216920530730175,25,4,4,1,0,0,0,0,1,2,1,1,1,18,2,1

286.044,ins1 end produce to c1_ws1,0.08739914139083497643719148103,0.01398386262253359622995063696,0.01398386262253359622995063696,0.06292738180140118303477786634,0.006991931311266798114975318482,0.003495965655633399057487659241,0.000,174.635,286.044,286.044,286.044,0.3595355959223056592692033393,0.1614996294276405028596999063,0.03590706324901064171945574807,0.9196662051992001230579910783,1.250464963432199242074645859,25,4,4,0,0,1,0,0,1,2,1,1,1,18,2,1

286.044,ins1 started,0.09089510704646837549467914027,0.01398386262253359622995063696,0.01398386262253359622995063696,0.06292738180140118303477786634,0.006991931311266798114975318482,0.003495965655633399057487659241,0.000,174.635,286.044,286.044,286.044,0.3595355959223056592692033393,0.1614996294276405028596999063,0.03590706324901064171945574807,0.9196662051992001230579910783,1.250464963432199242074645859,26,4,4,1,0,1,0,0,1,2,1,1,1,18,2,1
