arrival_time (minutes),p1 throughput,p2 throughput,p3 throughput
3608.260131484297046428749719,269,40,37
3608.260131484297046428749719,269,40,37
3615.884725863926675588216904,269,40,37
3615.884725863926675588216904,269,40,37
3618.084413785801774016831496,269,40,37
3618.084413785801774016831496,269,40,37
3620.994809895987091758612360,269,40,37
3620.994809895987091758612360,269,40,37
3621.669201779244160650100833,270,40,37
3621.669201779244160650100833,270,40,37
3626.130261427557996151832549,270,40,37
3626.130261427557996151832549,270,40,37
3628.830545709269498184240683,270,40,37
3628.830545709269498184240683,270,40,37
3629.917608913624325801122745,270,40,37
3629.917608913624325801122745,270,40,37
3630.313686631620599138542411,271,40,37
3630.313686631620599138542411,271,40,37
3631.846304403408851897011595,271,40,37
3631.846304403408851897011595,271,40,37
3632.223040137739438110858765,272,40,37
3632.223040137739438110858765,272,40,37
3634.360894101262526263013137,272,40,37
3634.360894101262526263013137,272,40,37
3634.740379871319153521486151,273,40,37
3634.740379871319153521486151,273,40,37
3635.960864746443812329373963,273,40,38
3635.960864746443812329373963,273,40,38
3639.062678065926467702723152,273,40,38
3639.062678065926467702723152,273,40,38
3639.704696754527255515149215,274,40,38
3639.704696754527255515149215,274,40,38
3639.829436287681425705314859,274,41,38
3639.829436287681425705314859,274,41,38
3641.597480611778529475258687,274,41,38
3641.597480611778529475258687,274,41,38
3641.729705932866282953180865,275,41,38
3641.729705932866282953180865,275,41,38
3653.795253662013977697525797,275,41,38
3653.795253662013977697525797,275,41,38
3660.938154038448537914290931,275,41,38
3660.938154038448537914290931,275,41,38
3661.467658189861772728007644,276,41,38
3661.467658189861772728007644,276,41,38
3672.507928846683548169266281,276,41,38
3672.507928846683548169266281,276,41,38
3674.508875714221564374312174,276,41,38
3674.508875714221564374312174,276,41,38
3677.258669441350374579996490,277,41,38
3677.258669441350374579996490,277,41,38
3693.286728379982637743977897,277,41,38
3693.286728379982637743977897,277,41,38
3695.099944040305079601821398,278,41,38
3695.099944040305079601821398,278,41,38
3696.724383564464637991903168,278,41,38
3696.724383564464637991903168,278,41,38
3697.851386859657949763430246,279,41,38
3697.851386859657949763430246,279,41,38
3726.753173403481074494464359,279,41,38
3726.753173403481074494464359,279,41,38
3729.631783487078093248384697,280,41,38
3729.631783487078093248384697,280,41,38
3760.567017160881004251421494,280,41,38
3760.567017160881004251421494,280,41,38
3763.138492645955268518093156,281,41,38
3763.138492645955268518093156,281,41,38
3763.906157054195456741069186,281,41,38
3763.906157054195456741069186,281,41,38
3767.864008942920991025032911,281,41,38
3767.864008942920991025032911,281,41,38
3768.884700602957235366502480,281,42,38
3768.884700602957235366502480,281,42,38
3768.911129743959316524409835,282,42,38
3768.911129743959316524409835,282,42,38
3775.247023463587191811213777,282,42,38
3775.247023463587191811213777,282,42,38
3778.239082494099363957601461,282,42,38
3788.494877871085913263043970,282,42,38
3788.494877871085913263043970,282,42,38
3791.501703366735462303466214,283,42,38
3791.501703366735462303466214,283,42,38
3801.523032295737108150063271,283,42,38
3801.523032295737108150063271,283,42,38
3807.110989282368045245191773,284,42,38
3807.110989282368045245191773,284,42,38
3820.190685433028414969697245,284,42,38
3820.190685433028414969697245,284,42,38
3821.178254506459797640999248,285,42,38
3821.178254506459797640999248,285,42,38
3839.172888758302020512785951,285,42,38
3839.172888758302020512785951,285,42,38
3844.603978273234226776394756,286,42,38
3844.603978273234226776394756,286,42,38
3853.888492935418447721956930,286,42,38
3853.888492935418447721956930,286,42,38
3857.779725101648648461633023,287,42,38
3857.779725101648648461633023,287,42,38
3857.988813950490215660266152,287,42,38
3857.988813950490215660266152,287,42,38
3860.359725074491970293194548,287,42,38
3860.359725074491970293194548,287,42,38
3860.524791181051752587266584,287,43,38
3860.524791181051752587266584,287,43,38
3861.250680535886593631317304,288,43,38
3861.250680535886593631317304,288,43,38
3885.910795949698390689547317,288,43,38
3885.910795949698390689547317,288,43,38
3890.146079822591891190369800,288,43,38
3890.146079822591891190369800,288,43,38
3892.055685460797170700103514,288,43,38
3892.055685460797170700103514,288,43,38
3892.280073676318828086034834,288,43,38
3892.280073676318828086034834,288,43,38
3892.506687931000408060128187,288,44,38
3892.506687931000408060128187,288,44,38
3893.268867047089153505395892,289,44,38
3893.268867047089153505395892,289,44,38
3893.900553949146535599040725,290,44,38
3893.900553949146535599040725,290,44,38
3901.136232049149432449947078,290,44,38
3901.136232049149432449947078,290,44,38
3903.390324762492793093243698,290,44,39
3903.390324762492793093243698,290,44,39
3903.390324762492793093243698,290,44,39
3906.019629459076392814093076,291,44,39
3906.019629459076392814093076,291,44,39
3920.406244185332338653832146,291,44,39
3920.406244185332338653832146,291,44,39
3923.358088015881176852800444,291,44,39
3923.358088015881176852800444,291,44,39
3928.671810214420808699681281,292,44,39
3928.671810214420808699681281,292,44,39
3948.287080631378971568717923,292,44,39
3948.287080631378971568717923,292,44,39
3948.924051131394582298678181,292,44,39
3948.924051131394582298678181,292,44,39
3949.326296010387345975650725,292,45,39
3949.326296010387345975650725,292,45,39
3951.929353145567577660496334,293,45,39
3951.929353145567577660496334,293,45,39
3954.010365954197568711531169,293,45,39
